9.3710 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
9.3782 	DATA 	Keypress: r
9.3864 	EXP 	fixation: autoDraw = False
9.3864 	EXP 	text_3: autoDraw = False
9.3864 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
9.3864 	EXP 	text_3: height = np.float64(0.05)
9.3864 	EXP 	text_3: height = np.float64(0.05)
9.3864 	EXP 	text_3: height = np.float64(0.05)
9.3864 	EXP 	text_3: text = 'RED'
9.3864 	EXP 	fixation: autoDraw = True
9.8712 	INFO 	Keyboard events cleared
9.8708 	EXP 	fixation: autoDraw = False
9.8708 	EXP 	text_3: autoDraw = True
10.6385 	EXP 	Device response: <KeyPress from None: t=10.626205700013088, value=r, duration=None>
10.6392 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
10.6458 	DATA 	Keypress: r
10.6681 	EXP 	fixation: autoDraw = False
10.6681 	EXP 	text_3: autoDraw = False
10.6681 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
10.6681 	EXP 	text_3: height = np.float64(0.05)
10.6681 	EXP 	text_3: height = np.float64(0.05)
10.6681 	EXP 	text_3: height = np.float64(0.05)
10.6681 	EXP 	text_3: text = 'BLUE'
10.6681 	EXP 	fixation: autoDraw = True
11.1379 	INFO 	Keyboard events cleared
11.1375 	EXP 	fixation: autoDraw = False
11.1375 	EXP 	text_3: autoDraw = True
11.8728 	EXP 	Device response: <KeyPress from None: t=11.864949200011324, value=r, duration=None>
11.8734 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
11.8804 	DATA 	Keypress: r
11.9013 	EXP 	fixation: autoDraw = False
11.9013 	EXP 	text_3: autoDraw = False
11.9013 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
11.9013 	EXP 	text_3: height = np.float64(0.05)
11.9013 	EXP 	text_3: height = np.float64(0.05)
11.9013 	EXP 	text_3: height = np.float64(0.05)
11.9013 	EXP 	text_3: text = 'RED'
11.9013 	EXP 	fixation: autoDraw = True
12.3875 	INFO 	Keyboard events cleared
12.3872 	EXP 	fixation: autoDraw = False
12.3872 	EXP 	text_3: autoDraw = True
14.4214 	EXP 	Device response: <KeyPress from None: t=14.414363399991998, value=r, duration=None>
14.4220 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
14.4284 	DATA 	Keypress: r
14.4364 	EXP 	fixation: autoDraw = False
14.4364 	EXP 	text_3: autoDraw = False
14.4364 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
14.4364 	EXP 	text_3: height = np.float64(0.05)
14.4364 	EXP 	text_3: height = np.float64(0.05)
14.4364 	EXP 	text_3: height = np.float64(0.05)
14.4364 	EXP 	text_3: text = 'BLUE'
14.4364 	EXP 	fixation: autoDraw = True
14.9380 	INFO 	Keyboard events cleared
14.9376 	EXP 	fixation: autoDraw = False
14.9376 	EXP 	text_3: autoDraw = True
19.4383 	EXP 	text_3: autoDraw = False
19.6050 	EXP 	Device response: <KeyPress from None: t=19.602184699993813, value=r, duration=None>
19.6055 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
19.6087 	DATA 	Keypress: r
19.6194 	EXP 	fixation: autoDraw = False
19.6194 	EXP 	text_3: autoDraw = False
19.6194 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
19.6194 	EXP 	text_3: text = 'BLUE'
19.6194 	EXP 	fixation: autoDraw = True
20.1047 	INFO 	Keyboard events cleared
20.1043 	EXP 	fixation: autoDraw = False
20.1043 	EXP 	text_3: autoDraw = True
20.3203 	EXP 	Device response: <KeyPress from None: t=20.319521800003713, value=r, duration=None>
20.3208 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
20.3278 	DATA 	Keypress: r
20.3366 	EXP 	fixation: autoDraw = False
20.3366 	EXP 	text_3: autoDraw = False
20.3366 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
20.3366 	EXP 	text_3: height = np.float64(0.05)
20.3366 	EXP 	text_3: height = np.float64(0.05)
20.3366 	EXP 	text_3: height = np.float64(0.05)
20.3366 	EXP 	text_3: text = 'RED'
20.3366 	EXP 	fixation: autoDraw = True
20.8205 	INFO 	Keyboard events cleared
20.8201 	EXP 	fixation: autoDraw = False
20.8201 	EXP 	text_3: autoDraw = True
20.8888 	EXP 	Device response: <KeyPress from None: t=20.87390820001019, value=r, duration=None>
20.8895 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
20.8967 	DATA 	Keypress: r
20.9177 	EXP 	fixation: autoDraw = False
20.9177 	EXP 	text_3: autoDraw = False
20.9177 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
20.9177 	EXP 	text_3: height = np.float64(0.05)
20.9177 	EXP 	text_3: height = np.float64(0.05)
